,student id,learning outcome name,learning outcome friendly name,course sis id,assessment title,learning outcome rating,learning outcome rating points
1444,41052,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1445,41073,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1446,41125,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1447,41160,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1448,41292,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1449,41329,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1450,24272,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1451,24588,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1452,26216,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1453,26952,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1454,28552,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1455,29661,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1456,30326,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
1457,30890,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1458,31961,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1459,34349,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,
1460,34363,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1461,34370,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1462,34412,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,
1463,34511,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Outcome Not Met,
1464,34577,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1465,34858,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,
1466,34996,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,
1467,39407,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1468,40561,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1469,40574,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1470,40602,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1471,40607,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1472,40610,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
1473,40615,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1474,40616,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,
1475,40621,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1476,40633,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,
1477,40649,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,
1478,40659,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
1479,40664,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Exemplary:  Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
1480,40675,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,"Minimum: Locate, access, and utilize information in a research study.",
1481,40703,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
1482,40738,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,"Minimum: Locate, access, and utilize information in a research study.",1.0
1483,40740,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_01,Argument Essay Final Draft,Target:  Research information in response to critical inquiry and synthesize such information to summarize learning.,
1484,40754,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_HNRS2560_01,Final Paper Due,Outcome Not Met,0.0
1485,40790,GE_IP4_U2021,Intellectual and Practical Skills 4,SP2022_ENGL1030B_02,Argument Essay Final Draft,"Minimum: Locate, access, and utilize information in a research study.",
